date,day,month,year,2016,2017,shift,manana,tarde,noche,line,surimi_2,surimi_3,angurinas_1,angurinas_2,angurinas_3,chanquitos,muslitos,paella,rallado,tallarimis_2,tallarimis_3,totalEmp,staff,%staff,temp,%temp,staff_trained,%staff_trained,staff_untrained,%staff_untrained,temp_trained,%temp_trained,temp_untrained,%temp_untrained,idms,productionID,product,overweight,oee,disp,performance,quality, quality_head, quality_tail,intStockGen,intStockCon, m1, m2, ud1, ud2, rawMat, orgDec,orgEnvDec,prodMass, massBalance, prodMassPerMin, grossProductionTime, netProductionTime, lineDowntime,972527,Delta972527,972525,Delta972525,972524,Delta972524,911424,Delta911424,940128,Delta940128,931184,Delta931184,931702,Delta931702,931480,Delta931480,931713,Delta931713,931712,Delta931712,930942,Delta930942,931213,Delta931213,931735,Delta931735,931335,Delta931335,926381,Delta926381,975321,Delta975321,931464,Delta931464,975324,Delta975324,931544,Delta931544,433086,Delta433086,931605,Delta931605,931641,Delta931641,433121,Delta433121,931613,Delta931613,931422,Delta931422,970000,Delta970000,940129,Delta940129,930975,Delta930975,931387,Delta931387,940138,Delta940138,931707,Delta931707,931169,Delta931169,931679,Delta931679,970074,Delta970074,931162,Delta931162,931450,Delta931450,975261,Delta975261,433105,Delta433105,433100,Delta433100,940125,Delta940125,931278,Delta931278,433098,Delta433098,931507,Delta931507,640040,Delta640040,931170,Delta931170,990147,Delta990147,632899,Delta632899,931703,Delta931703,931571,Delta931571,931576,Delta931576,930918,Delta930918
11/10/2017,11,10,2017,0,1,manana,1,0,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,11,8,72.72727273,3,27.27272727,0,0,8,100,0,0,3,100,72,132951,931605,5.6,0.180106891,0.827694682,0.615384615,0.353601038,92,100,0,0,243.36,0,19,0,4623.84,60,40,3200,-1423.84,7.215031315,480,443.5185185,36.48148148,0,0,0,0,935,0,8820,-312,360,0,0,0,0,-6480,11775,-1080,0,0,675,0,1372.5,0,36598.8,-1601.6,12009,0,180,180,6180,0,3471.3,0,5.4,-342,7110,0,0,0,4320,0,5795,0,0,0,0,0,3.6,0,404.32,403.2,0,0,0,0,0,-282.5,0,0,3519,0,0,0,48751.2,22809.6,102254.88,-873.6,0,0,6890.4,0,6294,0,4150,0,8960,0,1350,0,360,0,235497.6,-10893.6,6040,0,1708.8,0,16110,732,53184,-2376,14920,0,1652.2,-289,2829.6,1209.6,226.8,-313.6,0,0,0,-248.85
7/8/2017,7,8,2017,0,1,tarde,0,1,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,11,4,36.36363636,7,63.63636364,3,75,1,25,2,28.57142857,5,71.42857143,96,129786,931278,1.5,0.31846692,0.795542911,0.615384615,0.650510159,100,96.6,0,0,237.68,237.68,24,24,11408.64,200,294,10332,-1076.64,22.2873565,480,463.5812236,16.41877637,0,0,0,0,935,0,5898,-420,360,0,223,154,0,-464.4,2500,-360,0,0,9666,0,571.5,-288,23427.6,5409.6,2148,0,0,0,264,-4752,1526.7,0,0,0,14886,0,0,0,5760,0,6125,-720,0,0,0,0,3.6,0,1.12,0,0,0,0,0,7.5,0,0,0,2646,0,7.2,0,26292.6,-2138.4,76461.84,20966.4,0,0,10551.6,0,8787,0,0,0,3890,0,2790,0,360,0,149464.8,20736,6040,0,972.8,0,75,0,16392,0,20725,-2880,96,0,0,0,84,0,0,0,66.15,0
16/1/2017,16,1,2017,0,1,tarde,0,1,0,surimi_3,0,1,0,0,0,0,0,0,0,0,0,11,7,63.63636364,4,36.36363636,6,85.71428571,1,14.28571429,1,25,3,75,96,120675,931702,0.9,0.339907955,0.799056268,0.615384615,0.691253482,98,92,0,0,237.34,237.34,10,10,4746.8,0,0,3722.4,-1024.4,21.51417219,180,173.0208333,6.979166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/9/2016,8,9,2016,1,0,manana,1,0,0,surimi_3,0,1,0,0,0,0,0,0,0,0,0,11,4,36.36363636,7,63.63636364,4,100,0,0,2,28.57142857,5,71.42857143,85,115308,931703,0,0.178189754,0.554669981,0.615384615,0.522037175,100,53,940,0,237.34,237.34,8,10,4272.12,505,108,3564,-708.12,18.79333831,263,189.6416667,73.35833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2017,24,1,2017,0,1,manana,1,0,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,11,7,63.63636364,4,36.36363636,1,14.28571429,6,85.71428571,1,25,3,75,183,121336,931464,0,0.081286235,0.195392842,0.615384615,0.676023392,100,95,0,0,135.27,41.67,4,1,582.75,0,0,520.2,-62.55,8.031157895,255,64.77272727,190.2272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2017,12,6,2017,0,1,tarde,0,1,0,surimi_3,0,1,0,0,0,0,0,0,0,0,0,11,5,45.45454545,6,54.54545455,5,100,0,0,3,50,3,50,102,127143,931702,5.6,0.185159115,0.432942708,0.615384615,0.694973158,100,81,0,960,237.34,237.34,12,12,5696.16,548,60,6408,711.84,23.71960671,480,270.15625,209.84375,0,0,0,0,1695,0,10080,-834,360,0,208,208,0,0,16090,0,0,0,0,0,4027.5,0,15276.8,12031.6,336,-2667,0,0,6228,0,1526.7,0,10.8,0,30000,0,0,0,5040,0,22490,3960,0,0,0,0,1.8,0,1.12,0,0,0,0,0,1.25,0,0,0,2677.5,0,0,0,6004.8,-4276.8,44670.08,-1193.92,0,0,14871.6,0,6303,0,9025,-4200,9350,-840,8550,0,360,0,189878.4,15206.4,6045,0,876.8,0,13140,855,3168,2016,16185,0,1344.6,0,0,0,711.2,0,0,0,0,0
30/9/2016,30,9,2016,1,0,manana,1,0,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,11,9,81.81818182,2,18.18181818,0,0,9,100,0,0,2,100,61,116315,931480,3.4,0.241230668,0.701380273,0.62804685,0.54762962,93,100,144,960,243.36,0,19,0,4623.84,45,90,4430,-193.84,10.12198268,480,437.6612903,42.33870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/5/2017,29,5,2017,0,1,tarde,0,1,0,surimi_3,0,1,0,0,0,0,0,0,0,0,0,11,6,54.54545455,5,45.45454545,6,100,0,0,3,60,2,40,100,126938,931703,3,0.248263334,0.81301926,0.628679962,0.485715689,100,75,432,0,237.34,237.34,26,26,12341.68,228,100,8337.6,-4004.08,18.41847223,480,452.6759819,27.32401813,0,0,0,0,0,0,6288,-420,0,0,165,165,1368,1368,19330,-360,0,0,7420.5,0,4302,0,18060,-800.8,3003,0,0,0,5490,0,1526.7,0,23.4,0,16797,0,0,0,6120,0,18115,0,0,0,0,0,3515.4,3513.6,1.12,0,0,0,0,0,1.25,0,0,0,5557.5,-720,0,0,31665.6,-3564,59878,7804.16,0,0,14871.6,0,11301,0,13225,6925,10270,0,9270,0,360,0,105134.4,-39304.8,6045,0,1331.2,0,14190,1515,17310,10656,11140,1820,2593,0,0,-1108.8,1024.8,0,249.7,-290.4,0,0
19/5/2017,19,5,2017,0,1,tarde,0,1,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,11,8,72.72727273,3,27.27272727,0,0,8,100,0,0,3,100,66,126243,931605,5.5,0.247365558,0.853365385,0.638176638,0.454216919,100,100,1200,0,243.36,0,14,0,3407.04,610,39,4395,987.96,10.28070175,480,427.5,52.5,0,0,0,0,0,0,3546,-2100,0,0,0,0,0,-4161.6,16200,-360,0,0,13756.5,0,4423.5,3168,11342.8,2402.4,3003,0,0,0,5490,5490,1526.7,0,12.6,0,6114,0,0,0,6120,0,11680,0,0,0,0,0,1.8,-2957.4,1.12,-511.84,0,0,0,0,0,0,0,0,6997.5,0,0,0,3931.2,-712.8,64821.12,-3494.4,0,0,15962.4,0,12015,-714,6300,0,11950,0,9990,0,360,0,358696.8,-14688,6045,0,2227.2,-448,7650,-1320,14574,-3960,12830,0,1664,0,0,-1728,1024.8,0,249.7,-819.5,0,0
30/10/2017,30,10,2017,0,1,tarde,0,1,0,surimi_3,0,1,0,0,0,0,0,0,0,0,0,11,5,45.45454545,6,54.54545455,5,100,0,0,2,33.33333333,4,66.66666667,110,133731,931703,7,0.382642998,0.9125,0.641025641,0.654162276,100,57,0,0,237.34,237.34,4,4,1898.72,0,0,2793.6,894.88,28.60829493,120,97.65,22.35,0,0,0,0,1080,0,14844,6444,360,0,0,0,0,0,8725,-360,0,0,15124.5,0,508.5,0,22411.2,-1002.4,12009,0,0,0,96,0,2688,-2339.4,14.4,0,10539,0,0,0,3800,-360,6480,0,0,0,0,0,3.6,0,1.12,0,0,0,0,0,1.25,0,0,0,2079,0,0,0,50333.4,0,142345.84,25924.08,0,0,18414,0,6294,0,0,0,7280,0,4722,0,360,0,343735.2,30240,6040,0,7174.4,0,10897.5,-810,45264,0,22685,-2880,2900.48,-985.08,0,0,0,0,0,0,0,0
17/11/2017,17,11,2017,0,1,tarde,0,1,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,11,8,72.72727273,3,27.27272727,0,0,8,100,0,0,3,100,73,135304,931480,2.8,0.205997257,0.813194917,0.643874644,0.393428176,96.5,98,1173,0,243.36,0,10,0,2433.6,100,60,3660,1226.4,8.087211576,480,452.5663717,27.43362832,0,0,0,0,1080,0,11718,-420,360,0,0,0,0,0,4680,-1165,0,0,24682.5,0,1764,0,28428.4,4351.2,12009,0,0,0,0,-6468,2927.4,-4.2,0,0,6579,0,0,0,3440,0,8715,0,0,0,0,0,3.6,0,1.12,0,0,0,0,0,1.25,0,0,0,6399,0,0,0,82290.6,-2138.4,144267.76,2620.8,0,0,52558.2,-3564,9495,0,12345,0,4130,0,7374,0,360,0,291398.4,16776,6040,0,3577.6,0,6877.5,-4470,57300,-792,12600,0,1634,0,0,0,2038.4,0,0,0,0,0
28/11/2017,28,11,2017,0,1,manana,1,0,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,11,8,72.72727273,3,27.27272727,0,0,8,100,0,0,3,100,73,135119,931480,2.1,0.163096796,0.708002199,0.64957265,0.354636222,98,99,1088,0,243.36,0,21,0,5110.56,50,0,3260,-1850.56,6.559124603,540,497.0175439,42.98245614,0,0,0,0,1080,0,6678,-840,360,0,0,0,10242,8690.4,7200,-340,0,0,23818.5,0,3955.5,-283.5,50240.4,-2802.8,9228,0,0,0,14328,0,2927.4,4.54747E-13,408.6,408.6,13935,0,0,0,3440,0,7580,6670,0,0,300,0,3.6,0,1.12,0,0,0,0,0,286.25,285,0,0,5679,0,0,0,73737,0,153163.92,-873.6,0,0,36163.8,0,7011,0,8145,0,4130,0,7374,0,360,0,360374.4,-6048,6040,0,1337.6,-448,14655,1215,50172,0,24100,0,1628,0,5788.8,5788.8,1411.2,0,0,0,255.15,255.15
30/11/2017,30,11,2017,0,1,manana,1,0,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,11,8,72.72727273,3,27.27272727,0,0,8,100,0,0,3,100,73,135918,931605,2.3,0.180106891,0.73074424,0.64957265,0.379434834,98,99,0,0,243.36,0,18,0,4380.48,40,30,3600,-780.48,7.017783858,540,512.9824561,27.01754386,0,0,0,0,1080,0,11436,5136,360,0,0,0,0,-234,13070,0,0,0,23805,0,3955.5,0,48638.8,-800.8,9228,0,0,-562,14328,0,2927.4,0,199.8,0,13935,0,0,0,3440,0,13340,5760,0,0,430,130,3.6,0,1.12,-358.4,0,0,0,0,1.25,0,0,0,5679,0,0,0,70173,-2138.4,139513.92,-6420.96,0,0,30180.6,-1112.4,7011,0,8145,0,4130,0,6654,-720,360,0,404582.4,25056,6040,0,1337.6,0,19357.5,892.5,49380,-792,24100,0,666,-962,0,0,1411.2,0,0,-290.4,0,0
28/11/2017,28,11,2017,0,1,tarde,0,1,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,11,7,63.63636364,4,36.36363636,0,0,7,100,0,0,4,100,73,135120,931480,1.6,0.148025351,0.752221098,0.64957265,0.302944352,98,99,2816,0,243.36,0,14,0,3407.04,30,30,2630,-777.04,5.603064848,480,469.3859649,10.61403509,0,0,0,0,1080,0,6678,-840,360,0,0,0,10242,8690.4,7200,-340,0,0,23818.5,0,3955.5,-283.5,50240.4,-2802.8,9228,0,0,0,14328,0,2927.4,4.54747E-13,408.6,408.6,13935,0,0,0,3440,0,7580,6670,0,0,300,0,3.6,0,1.12,0,0,0,0,0,286.25,285,0,0,5679,0,0,0,73737,0,153163.92,-873.6,0,0,36163.8,0,7011,0,8145,0,4130,0,7374,0,360,0,360374.4,-6048,6040,0,1337.6,-448,14655,1215,50172,0,24100,0,1628,0,5788.8,5788.8,1411.2,0,0,0,255.15,255.15
29/11/2017,29,11,2017,0,1,manana,1,0,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,11,8,72.72727273,3,27.27272727,0,0,8,100,0,0,3,100,73,135122,931605,2,0.125635744,0.667016544,0.64957265,0.289967203,99,99,1920,480,243.36,0,14,0,3407.04,90,80,2720,-687.04,5.808917197,540,468.245614,71.75438596,0,0,0,0,1080,0,6300,-378,360,0,0,0,234,-10008,13070,5870,0,0,23805,-13.5,3955.5,0,49439.6,-800.8,9228,0,562,562,14328,0,2927.4,0,199.8,-208.8,13935,0,0,0,3440,0,7580,0,0,0,300,0,3.6,0,359.52,358.4,0,0,0,0,1.25,-285,0,0,5679,0,0,0,72311.4,-1425.6,145934.88,-7229.04,0,0,31293,-4870.8,7011,0,8145,0,4130,0,7374,0,360,0,379526.4,19152,6040,0,1337.6,0,18465,3810,50172,0,24100,0,1628,0,0,-5788.8,1411.2,0,290.4,290.4,0,-255.15
29/11/2017,29,11,2017,0,1,tarde,0,1,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,11,8,72.72727273,3,27.27272727,0,0,8,100,0,0,3,100,73,135123,931605,2,0.171101547,0.762904858,0.64957265,0.345267599,98.5,99,2080,0,243.36,0,14,0,3407.04,50,30,3040,-367.04,6.385848535,480,476.0526316,3.947368421,0,0,0,0,1080,0,6300,-378,360,0,0,0,234,-10008,13070,5870,0,0,23805,-13.5,3955.5,0,49439.6,-800.8,9228,0,562,562,14328,0,2927.4,0,199.8,-208.8,13935,0,0,0,3440,0,7580,0,0,0,300,0,3.6,0,359.52,358.4,0,0,0,0,1.25,-285,0,0,5679,0,0,0,72311.4,-1425.6,145934.88,-7229.04,0,0,31293,-4870.8,7011,0,8145,0,4130,0,7374,0,360,0,379526.4,19152,6040,0,1337.6,0,18465,3810,50172,0,24100,0,1628,0,0,-5788.8,1411.2,0,290.4,290.4,0,-255.15
27/11/2017,27,11,2017,0,1,manana,1,0,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,11,8,72.72727273,3,27.27272727,0,0,8,100,0,0,3,100,73,135618,931605,3.2,0.098688615,0.691451149,0.660968661,0.215935816,97.5,99,1920,1070,243.36,0,19,0,4623.84,72,50,2550,-2073.84,5.91008991,480,431.4655172,48.53448276,0,0,0,0,1080,0,7518,0,360,0,0,0,1551.6,39.6,7540,0,0,0,23818.5,0,4239,0,53043.2,9360.4,9228,0,0,0,14328,2466,2927.4,0,0,0,13935,-3,0,0,3440,0,910,-2595,0,0,300,0,3.6,0,1.12,0,0,0,0,0,1.25,0,0,0,5679,-720,0,0,73737,0,154037.52,11203.92,0,0,36163.8,-1425.6,7011,-714,8145,0,4130,0,7374,0,360,0,366422.4,8496,6040,0,1785.6,0,13440,4185,50172,-792,24100,4280,1628,0,0,0,1411.2,0,0,0,0,0
27/11/2017,27,11,2017,0,1,tarde,0,1,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,11,9,81.81818182,2,18.18181818,0,0,9,100,0,0,2,100,73,135619,931605,1.2,0.231887623,0.739942529,0.660968661,0.474131391,97.5,99,768,0,243.36,0,5,1,1216.8,40,30,4120,2903.2,8.923076923,480,461.7241379,18.27586207,0,0,0,0,1080,0,7518,0,360,0,0,0,1551.6,39.6,7540,0,0,0,23818.5,0,4239,0,53043.2,9360.4,9228,0,0,0,14328,2466,2927.4,0,0,0,13935,-3,0,0,3440,0,910,-2595,0,0,300,0,3.6,0,1.12,0,0,0,0,0,1.25,0,0,0,5679,-720,0,0,73737,0,154037.52,11203.92,0,0,36163.8,-1425.6,7011,-714,8145,0,4130,0,7374,0,360,0,366422.4,8496,6040,0,1785.6,0,13440,4185,50172,-792,24100,4280,1628,0,0,0,1411.2,0,0,0,0,0
27/9/2017,27,9,2017,0,1,manana,1,0,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,11,9,81.81818182,2,18.18181818,0,0,9,100,0,0,2,100,72,132538,931480,3.2,0.202620253,0.774662732,0.675783476,0.387046034,94,100,0,0,243.36,0,20,0,4867.2,0,0,3600,-1267.2,7.553338287,480,476.6104553,3.389544688,0,0,0,0,935,0,5880,-72,360,0,6,-169,4806,-4770,7385,-1080,0,0,7447.5,0,1678.5,1188,40947.2,-1201.2,12009,0,1006,-14,5472,0,1526.7,0,23.4,-147.6,12510,-4203,0,0,4320,0,9395,9395,0,0,0,0,3.6,0,672,670.88,0,0,0,0,0,-295,0,0,4239,-720,0,0,33782.4,-1425.6,63547.12,2198.56,0,0,20433.6,-5.4,7722,0,4160,-6720,8960,-5,2790,0,360,0,139795.2,5184,6040,0,2604.8,0,16012.5,-1357,46494,0,21575,0,2071.4,-321.9,2599.2,-2498.4,540.4,0,828.3,828.3,0,-390.6
27/9/2017,27,9,2017,0,1,tarde,0,1,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,11,6,54.54545455,5,45.45454545,0,0,6,100,0,0,5,100,72,132539,931480,2,0.178981223,0.638998789,0.675783476,0.414476458,99,100,1856,0,243.36,0,12,0,2920.32,0,0,3180,259.68,7.975216748,480,398.7352445,81.26475548,0,0,0,0,935,0,5880,-72,360,0,6,-169,4806,-4770,7385,-1080,0,0,7447.5,0,1678.5,1188,40947.2,-1201.2,12009,0,1006,-14,5472,0,1526.7,0,23.4,-147.6,12510,-4203,0,0,4320,0,9395,9395,0,0,0,0,3.6,0,672,670.88,0,0,0,0,0,-295,0,0,4239,-720,0,0,33782.4,-1425.6,63547.12,2198.56,0,0,20433.6,-5.4,7722,0,4160,-6720,8960,-5,2790,0,360,0,139795.2,5184,6040,0,2604.8,0,16012.5,-1357,46494,0,21575,0,2071.4,-321.9,2599.2,-2498.4,540.4,0,828.3,828.3,0,-390.6
18/7/2016,18,7,2016,1,0,manana,1,0,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,11,4,36.36363636,7,63.63636364,0,0,4,100,1,14.28571429,6,85.71428571,160,112861,930975,9.757580711,0.116036728,0.200619491,0.682692308,0.847222222,100,100,0,0,135.27,41.67,3,1,447.48,0,0,305,-142.48,11.13766276,105,27.38456053,77.61543947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/12/2016,27,12,2016,1,0,manana,1,0,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,11,11,100,0,0,1,9.090909091,10,90.90909091,0,0,0,0,64,120238,931480,9.395341253,0.153427925,0.839209402,0.683760684,0.267380632,90,100,1152,384,243.36,0,22,0,5353.92,137,34,2880,-2473.92,6.600458365,480,436.3333333,43.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/9/2017,26,9,2017,0,1,manana,1,0,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,11,9,81.81818182,2,18.18181818,0,0,9,100,0,0,2,100,72,132253,931605,1.8,0.178981223,0.778846154,0.683760684,0.336086964,95,100,0,0,243.36,0,20,0,4867.2,50,0,3180,-1687.2,6.708860759,480,474,6,0,0,0,0,935,0,5952,-840,360,0,175,0,9576,9576,8465,-1440,0,0,7447.5,0,490.5,0,42148.4,-1601.6,12009,0,1020,1020,5472,5424,1526.7,0,171,165.6,16713,0,0,0,4320,0,0,0,0,0,0,0,3.6,0,1.12,0,0,0,0,0,295,295,0,0,4959,0,0,0,35208,0,61348.56,-2620.8,0,0,20439,0,7722,0,10880,0,8965,0,2790,0,360,0,134611.2,11059.2,6040,0,2604.8,-448,17369.5,-660,46494,-1584,21575,0,2393.3,772,5097.6,5097.6,540.4,0,0,0,390.6,390.6
30/11/2016,30,11,2016,1,0,manana,1,0,0,surimi_3,0,1,0,0,0,0,0,0,0,0,0,11,5,45.45454545,6,54.54545455,5,100,0,0,4,66.66666667,2,33.33333333,90,118740,931335,2,0.012419972,0.230982906,0.683760684,0.078638761,100,84,0,0,237.34,237.34,4,4,1898.72,0,0,278,-1620.72,9.24099723,240,30.08333333,209.9166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/10/2017,24,10,2017,0,1,manana,1,0,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,11,8,72.72727273,3,27.27272727,0,0,8,100,0,0,3,100,73,133621,931605,3.4,0.162096202,0.429220085,0.683760684,0.552317339,93,100,0,0,243.36,0,14,0,3407.04,295,30,2880,-527.04,10.75295582,480,267.8333333,212.1666667,0,0,3300,0,4535,0,5274,-2100,360,0,0,-336,8697.6,8697.6,7090,-360,0,0,15124.5,0,796.5,0,24614.8,-800.8,12009,0,0,0,6144,-666,3494.4,23.1,288,282.6,7659,0,0,0,4160,0,2665,-3600,0,0,0,0,3.6,0,1.12,0,0,0,0,0,266.25,266.25,0,0,2799,0,0,0,53184.6,-712.8,124720.96,-1310.4,0,0,20314.8,0,6294,0,0,0,7280,0,4722,0,360,0,259884,10058.4,6040,0,8070.4,0,11347.5,-3487.5,47640,-1584,25565,0,3867.36,790,3506.4,3506.4,422.8,0,0,0,299.25,299.25
12/6/2017,12,6,2017,0,1,manana,1,0,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,11,7,63.63636364,4,36.36363636,0,0,7,100,0,0,4,100,67,127123,931507,1.2,0.079623647,0.360637019,0.683760684,0.322899694,100,100,0,2264,0,0,0,0,0,0,327,2259.2,2259.2,10.03921569,480,225.0375,254.9625,0,0,0,0,1695,0,10080,-834,360,0,208,208,0,0,16090,0,0,0,0,0,4027.5,0,15276.8,12031.6,336,-2667,0,0,6228,0,1526.7,0,10.8,0,30000,0,0,0,5040,0,22490,3960,0,0,0,0,1.8,0,1.12,0,0,0,0,0,1.25,0,0,0,2677.5,0,0,0,6004.8,-4276.8,44670.08,-1193.92,0,0,14871.6,0,6303,0,9025,-4200,9350,-840,8550,0,360,0,189878.4,15206.4,6045,0,876.8,0,13140,855,3168,2016,16185,0,1344.6,0,0,0,711.2,0,0,0,0,0
28/6/2016,28,6,2016,1,0,manana,1,0,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,11,8,72.72727273,3,27.27272727,8,100,0,0,3,100,0,0,76,112056,931278,1.2,0.24362781,0.536969635,0.689386563,0.658133989,85.8,93.7,0,0,237.68,237.68,18,17,8318.8,94,254,7956,-362.8,23.74435941,480,335.0690521,144.9309479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2016,2,11,2016,1,0,manana,1,0,0,surimi_3,0,1,0,0,0,0,0,0,0,0,0,11,5,45.45454545,6,54.54545455,5,100,0,0,4,66.66666667,2,33.33333333,88,117554,931335,0,0.068807975,0.207285827,0.689458689,0.481460785,0,0,0,0,0,0,0,0,0,0,0,518,518,11.65018587,165,44.46280992,120.5371901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/11/2017,16,11,2017,0,1,manana,1,0,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,11,9,81.81818182,2,18.18181818,9,100,0,0,1,50,1,50,99,134358,931278,1.1,0.173547827,0.366152965,0.692307692,0.684632431,100,96.6,0,0,237.68,237.68,14,14,6655.04,52,30,5630.4,-1024.64,24.64291647,480,228.4794499,251.5205501,0,0,0,0,1080,0,12138,4998,360,0,0,0,0,0,5845,-720,0,0,24682.5,0,1764,0,24077.2,-2802.8,12009,0,0,0,6468,0,2931.6,-2.1,0,0,6579,0,0,0,3440,0,8715,0,0,0,0,0,3.6,0,1.12,0,0,0,0,0,1.25,0,0,0,6399,0,0,0,84429,-712.8,141646.96,-4768.4,0,0,56122.2,0,9495,0,12345,0,4130,0,7374,0,360,0,274622.4,5868,6040,0,3577.6,-6.4,11347.5,-2790,58092,-3168,12600,0,1634,-1062.96,0,-1728,2038.4,-313.6,0,-861.3,0,0
